Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status,Status_encoded,approval_rate_1st,failure_rate_1st,approval_rate_2nd,failure_rate_2nd,grade_avg
1,17,2,9147,1,1,122.0,1,19,19,7,7,116.1,1,0,0,1,0,1,19,0,0,8,0,0,5,0,12.4,0.5,1.79,Graduate,1,0.99999980000004,0.0,0.599999880000024,0.399999920000016,11.1
1,17,2,9238,1,1,136.0,1,1,3,3,4,126.6,1,0,0,1,0,0,18,0,0,6,0,0,7,0,11.1,0.6,2.02,Dropout,0,0.9999998333333611,0.0,0.9999998333333611,0.0,16.964285714285715
1,17,1,9085,1,1,142.0,1,3,19,5,5,130.8,1,0,0,1,0,0,18,0,0,9,1,0,5,0,12.7,3.7,-1.7,Graduate,1,0.599999880000024,0.399999920000016,0.99999980000004,0.0,12.833333333333332
1,17,6,9500,1,1,139.0,1,37,37,9,6,133.5,1,0,0,1,0,1,18,0,0,8,0,0,8,0,12.7,3.7,-1.7,Graduate,1,0.8749998906250137,0.12499998437500197,0.8749998906250137,0.12499998437500197,15.228571428571428
1,53,1,9238,1,42,140.0,1,37,37,9,10,136.9,1,0,0,1,0,0,21,0,5,10,0,4,9,0,8.9,1.4,3.51,Graduate,1,0.9999998888889013,0.0,0.9999998888889013,0.0,13.0
1,1,1,9500,1,1,165.0,1,19,37,5,5,142.3,0,0,0,1,0,1,18,0,0,8,0,0,8,0,12.7,3.7,-1.7,Graduate,1,0.8749998906250137,0.12499998437500197,0.8749998906250137,0.12499998437500197,14.428571428571429
1,17,3,9670,1,1,122.0,1,1,38,3,3,114.3,1,0,0,1,0,0,18,0,0,8,0,0,7,0,11.1,0.6,2.02,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,13.794642857142858
1,1,2,9500,1,1,135.0,1,19,19,9,10,122.9,1,0,0,1,0,0,18,0,0,10,0,0,13,0,15.5,2.8,-4.06,Graduate,1,0.9999998571428775,0.0,0.7499999062500118,0.24999996875000394,13.160666666666666
1,17,1,9500,1,1,128.0,1,19,1,4,3,117.2,1,0,0,1,0,0,20,0,0,9,0,0,10,0,16.2,0.3,-0.92,Graduate,1,0.857142734693895,0.1428571224489825,0.8749998906250137,0.12499998437500197,12.00875
1,17,1,9147,1,1,139.0,1,1,38,4,5,152.0,0,0,0,1,0,1,18,0,0,5,0,0,8,0,12.7,3.7,-1.7,Graduate,1,0.99999980000004,0.0,0.99999980000004,0.0,13.3
1,1,2,9773,1,1,125.0,1,19,1,4,5,122.2,1,0,0,1,0,0,18,0,0,0,0,0,0,0,11.1,0.6,2.02,Dropout,0,0.0,0.9999998333333611,0.0,0.9999998333333611,0.0
1,18,2,9147,1,1,102.0,1,37,38,191,143,101.7,1,0,0,1,0,1,20,0,0,6,0,0,6,0,8.9,1.4,3.51,Graduate,1,0.99999980000004,0.0,0.99999980000004,0.0,11.7
1,17,1,9254,1,1,116.0,1,19,19,9,8,119.9,1,0,0,1,0,0,20,0,0,6,0,0,6,0,12.4,0.5,1.79,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,12.333333333333334
1,17,1,9147,1,1,138.0,1,37,1,9,9,123.7,1,0,1,1,0,1,19,0,0,5,0,0,5,0,11.1,0.6,2.02,Dropout,0,0.799999840000032,0.199999960000008,0.0,0.99999980000004,5.5
1,51,1,9070,1,1,135.0,1,3,1,3,5,121.8,0,0,0,1,0,1,19,0,5,11,0,5,11,0,11.1,0.6,2.02,Graduate,1,0.9999999090909174,0.0,0.9999999090909174,0.0,13.045454545454545
1,17,4,9670,1,1,110.0,1,19,37,9,99,106.1,1,1,1,0,0,1,18,0,0,6,0,0,0,0,12.7,3.7,-1.7,Dropout,0,0.16666663888889352,0.8333331944444675,0.0,0.9999998333333611,5.5
1,17,3,9773,1,1,132.0,1,1,1,4,9,124.3,1,0,1,1,0,1,19,0,0,6,0,0,7,0,15.5,2.8,-4.06,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,12.05952380952381
1,1,2,9500,1,1,126.0,1,1,38,4,7,124.3,1,0,0,1,0,1,20,0,0,8,0,0,8,0,9.4,-0.8,-3.12,Graduate,1,0.9999998750000157,0.0,0.9999998750000157,0.0,12.98125
1,44,1,9147,1,39,117.4,1,19,1,4,9,117.4,1,0,0,1,0,0,21,0,4,10,0,1,6,0,11.1,0.6,2.02,Graduate,1,0.857142734693895,0.1428571224489825,0.99999980000004,0.0,11.266666666666666
1,43,2,9500,1,1,120.0,1,41,3,2,2,112.7,0,0,0,1,0,0,21,0,0,12,0,0,12,0,10.8,1.4,1.74,Graduate,1,0.7499999062500118,0.24999996875000394,0.7499999062500118,0.24999996875000394,11.68
1,17,1,9070,1,1,116.0,1,38,38,9,9,123.7,0,0,0,1,0,0,20,0,0,6,0,0,7,0,11.1,0.6,2.02,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,14.0
1,18,2,9853,1,1,111.0,1,38,38,191,171,105.8,1,0,0,1,0,0,19,0,0,7,0,0,8,0,8.9,1.4,3.51,Graduate,1,0.9999998571428775,0.0,0.9999998571428775,0.0,13.0
1,17,3,9085,1,1,128.0,1,1,19,4,90,124.2,0,0,0,0,0,0,21,0,0,8,0,0,7,0,7.6,2.6,0.32,Dropout,0,0.399999920000016,0.599999880000024,0.399999920000016,0.599999880000024,11.0
1,1,1,9085,1,1,123.0,1,30,19,4,90,122.3,0,0,0,1,0,0,18,0,0,6,0,0,7,0,7.6,2.6,0.32,Graduate,1,0.99999980000004,0.0,0.99999980000004,0.0,13.0
1,1,5,9254,1,1,131.0,1,19,37,9,9,123.7,0,0,0,1,0,1,19,0,0,8,0,0,7,0,8.9,1.4,3.51,Graduate,1,0.8333331944444675,0.16666663888889352,0.8333331944444675,0.16666663888889352,11.933333333333334
1,17,2,9500,1,1,135.0,1,19,19,9,4,129.8,1,0,0,1,0,0,18,0,0,8,0,0,8,0,13.9,-0.3,0.79,Graduate,1,0.9999998571428775,0.0,0.9999998750000157,0.0,14.025
1,1,4,9500,1,1,136.0,1,1,1,9,9,123.8,1,0,0,1,0,1,19,0,0,8,0,0,8,0,12.7,3.7,-1.7,Graduate,1,0.8749998906250137,0.12499998437500197,0.8749998906250137,0.12499998437500197,13.314285714285717
1,1,2,9147,1,1,132.0,1,1,19,4,3,126.4,1,0,0,1,0,1,18,0,0,13,0,0,12,0,13.9,-0.3,0.79,Graduate,1,0.599999880000024,0.399999920000016,0.599999880000024,0.399999920000016,10.55
1,1,1,9773,1,1,144.0,1,37,37,8,8,138.4,0,0,0,1,0,0,18,0,0,7,0,0,7,0,13.9,-0.3,0.79,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,13.785714285714285
1,17,1,9085,1,1,129.0,1,1,37,9,9,118.2,1,0,0,1,0,1,18,0,0,7,0,0,8,0,10.8,1.4,1.74,Graduate,1,0.799999840000032,0.199999960000008,0.99999980000004,0.0,14.410714285714285
1,17,1,9070,1,1,136.0,1,38,19,7,7,121.7,1,0,0,1,0,0,18,0,0,6,0,0,6,0,12.4,0.5,1.79,Dropout,0,0.33333327777778704,0.6666665555555741,0.0,0.9999998333333611,6.5
1,17,1,9238,1,1,125.0,1,1,38,9,7,119.8,0,0,0,1,0,0,18,0,0,0,0,0,0,0,11.1,0.6,2.02,Dropout,0,0.0,0.9999998333333611,0.0,0.9999998333333611,0.0
1,1,1,9238,1,1,154.0,1,1,3,4,2,164.9,0,0,0,1,0,0,18,0,0,6,0,0,6,0,10.8,1.4,1.74,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,13.583333333333332
1,42,1,9085,1,1,100.0,1,1,38,4,9,100.0,1,0,0,1,0,1,20,0,1,2,0,1,11,0,13.9,-0.3,0.79,Graduate,1,0.99999950000025,0.0,0.9999998333333611,0.0,12.416666666666668
1,17,4,9070,1,1,126.0,1,1,19,4,5,120.4,1,0,0,1,0,0,18,0,0,8,0,0,7,1,16.2,0.3,-0.92,Graduate,1,0.8333331944444675,0.16666663888889352,0.8333331944444675,0.16666663888889352,11.100000000000001
1,18,6,9500,1,1,124.0,1,37,37,9,7,117.8,0,0,0,1,0,1,20,0,0,8,1,0,8,1,10.8,1.4,1.74,Graduate,1,0.8749998906250137,0.12499998437500197,0.8749998906250137,0.12499998437500197,12.791428571428572
4,43,1,9670,1,1,150.0,1,37,37,9,6,110.0,0,0,0,1,0,0,40,0,4,8,0,3,12,0,9.4,-0.8,-3.12,Graduate,1,0.9999998750000157,0.0,0.7142856122449125,0.285714244897965,11.4125
1,1,6,9500,1,1,133.0,1,38,38,9,9,128.8,1,0,0,1,0,1,18,0,0,11,0,0,11,0,15.5,2.8,-4.06,Graduate,1,0.857142734693895,0.1428571224489825,0.8749998906250137,0.12499998437500197,12.212936507936508
1,1,5,9254,1,1,126.0,1,19,19,4,7,116.6,1,0,0,1,0,0,19,0,0,9,0,0,12,0,13.9,-0.3,0.79,Graduate,1,0.8333331944444675,0.16666663888889352,0.8333331944444675,0.16666663888889352,11.899999999999999
1,7,1,9991,0,40,120.0,1,1,19,4,9,120.0,0,0,0,1,0,0,24,0,0,5,0,0,6,0,12.4,0.5,1.79,Dropout,0,0.0,0.99999980000004,0.0,0.99999980000004,0.0
1,1,3,9773,1,1,175.0,1,3,38,2,10,157.5,1,0,0,1,0,0,19,0,0,8,0,0,7,0,10.8,1.4,1.74,Dropout,0,0.9999998333333611,0.0,0.9999998333333611,0.0,13.166666666666666
1,1,6,9500,1,1,141.0,1,2,1,4,4,136.3,1,0,0,1,0,0,19,0,0,8,0,0,8,0,10.8,1.4,1.74,Graduate,1,0.8749998906250137,0.12499998437500197,0.8749998906250137,0.12499998437500197,14.1
1,1,1,9500,1,1,133.0,1,1,19,9,6,121.5,1,0,0,1,0,1,20,0,0,8,0,0,9,0,11.1,0.6,2.02,Graduate,1,0.857142734693895,0.1428571224489825,0.8749998906250137,0.12499998437500197,12.669761904761904
1,1,1,9500,1,1,143.0,1,38,38,5,5,133.9,0,0,0,1,0,0,18,0,0,7,0,0,8,0,12.4,0.5,1.79,Graduate,1,0.9999998571428775,0.0,0.9999998750000157,0.0,15.550892857142856
1,1,1,171,1,1,141.0,1,1,38,4,8,136.8,1,0,0,1,0,1,18,0,0,0,0,0,0,0,13.9,-0.3,0.79,Graduate,1,0.0,0.0,0.0,0.0,0.0
1,17,2,9500,1,1,134.0,1,19,37,4,7,133.5,1,0,0,1,0,0,19,0,0,8,0,0,8,0,13.9,-0.3,0.79,Graduate,1,0.9999998571428775,0.0,0.9999998750000157,0.0,14.575
1,17,3,9500,1,1,138.0,1,3,3,4,5,130.0,1,0,0,1,0,0,18,0,0,8,0,0,8,0,13.9,-0.3,0.79,Dropout,0,0.9999998571428775,0.0,0.9999998750000157,0.0,15.024999999999999
1,44,1,9085,1,39,140.0,1,3,3,2,2,140.0,1,0,0,1,0,0,19,0,0,10,0,0,19,0,12.4,0.5,1.79,Graduate,1,0.9999998333333611,0.0,0.8333331944444675,0.16666663888889352,13.0
1,1,2,9500,1,1,142.0,1,37,37,9,7,132.7,1,0,0,1,0,1,19,0,0,8,0,0,8,0,13.9,-0.3,0.79,Graduate,1,0.9999998571428775,0.0,0.9999998750000157,0.0,15.325
1,1,1,9500,1,1,118.0,1,19,19,5,7,117.8,0,0,0,1,0,1,19,0,0,7,0,0,9,0,12.4,0.5,1.79,Graduate,1,0.9999998571428775,0.0,0.8749998906250137,0.12499998437500197,14.185714285714287
1,1,2,9500,1,1,131.0,1,1,37,4,4,126.1,1,0,0,1,0,1,19,0,0,7,0,0,9,0,11.1,0.6,2.02,Dropout,0,0.9999998571428775,0.0,0.8749998906250137,0.12499998437500197,12.369285714285715
1,1,1,9500,1,1,130.0,1,1,38,1,7,120.0,0,0,0,1,0,0,19,0,0,7,0,0,7,0,7.6,2.6,0.32,Graduate,1,0.857142734693895,0.1428571224489825,0.857142734693895,0.1428571224489825,14.566666666666668
1,39,1,9670,1,12,133.1,1,1,19,1,5,100.0,1,0,1,0,0,0,25,0,0,5,0,0,5,0,9.4,-0.8,-3.12,Dropout,0,0.99999980000004,0.0,0.799999840000032,0.199999960000008,11.225
1,1,1,9500,1,1,130.0,1,19,19,4,10,116.8,0,0,0,1,0,0,20,0,0,8,0,0,8,0,12.7,3.7,-1.7,Graduate,1,0.8749998906250137,0.12499998437500197,0.8749998906250137,0.12499998437500197,12.685714285714283
1,53,1,9238,1,42,130.0,1,1,19,5,5,128.3,0,0,1,0,0,0,23,0,5,12,0,4,14,0,8.9,1.4,3.51,Dropout,0,0.7777776913580343,0.22222219753086697,0.44444439506173394,0.5555554938271674,13.410714285714285
1,1,1,9070,1,1,133.1,1,19,19,7,7,117.0,0,0,0,1,0,0,20,0,0,0,0,0,0,0,15.5,2.8,-4.06,Dropout,0,0.0,0.9999998333333611,0.0,0.9999998333333611,0.0
1,39,1,8014,0,1,130.0,1,37,11,9,10,131.5,0,0,0,1,0,0,27,0,0,8,0,0,7,0,11.1,0.6,2.02,Graduate,1,0.8333331944444675,0.16666663888889352,0.9999998333333611,0.0,11.083333333333332
1,1,1,9500,1,1,149.0,1,19,1,4,4,134.8,0,0,0,1,0,0,18,0,0,8,0,0,8,0,9.4,-0.8,-3.12,Graduate,1,0.9999998750000157,0.0,0.9999998750000157,0.0,14.445
1,7,1,8014,0,40,130.0,1,19,1,5,10,130.0,1,0,1,0,0,0,23,0,7,12,0,4,11,0,13.9,-0.3,0.79,Dropout,0,0.9166665902777842,0.08333332638888948,0.7999999200000081,0.19999998000000202,14.3125
1,1,6,9500,1,1,145.0,1,38,37,5,6,127.5,1,0,0,1,0,1,19,0,0,7,0,0,7,0,7.6,2.6,0.32,Graduate,1,0.857142734693895,0.1428571224489825,0.857142734693895,0.1428571224489825,13.416666666666666
1,1,1,9147,1,1,130.0,1,37,38,3,3,123.0,0,0,0,1,0,0,18,0,0,8,2,0,7,0,15.5,2.8,-4.06,Graduate,1,0.99999980000004,0.0,0.99999980000004,0.0,11.866666666666667
1,43,1,9500,1,1,128.0,1,1,19,9,8,100.0,1,0,0,1,0,0,20,0,0,8,0,0,8,0,13.9,-0.3,0.79,Graduate,1,0.9999998571428775,0.0,0.9999998750000157,0.0,13.95625
1,1,2,9670,1,1,111.0,1,19,19,9,9,114.2,1,0,0,1,0,0,18,0,0,9,0,0,10,0,12.4,0.5,1.79,Graduate,1,0.6666665555555741,0.33333327777778704,0.8333331944444675,0.16666663888889352,13.0
1,1,1,9500,1,1,140.0,1,1,1,4,4,123.5,1,0,0,1,0,1,19,0,0,8,0,0,8,0,9.4,-0.8,-3.12,Graduate,1,0.9999998750000157,0.0,0.9999998750000157,0.0,14.75
1,44,1,9238,1,39,140.0,1,19,19,8,8,144.3,1,0,0,1,0,1,19,0,3,7,0,2,6,0,12.4,0.5,1.79,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,13.738095238095237
1,1,1,9085,1,1,151.0,1,3,3,1,90,161.9,0,0,0,1,0,0,18,0,0,6,0,0,8,0,7.6,2.6,0.32,Graduate,1,0.799999840000032,0.199999960000008,0.99999980000004,0.0,14.303571428571429
1,1,1,9238,1,1,132.0,1,37,37,9,5,135.9,0,0,0,1,0,0,18,0,0,11,0,0,7,0,9.4,-0.8,-3.12,Graduate,1,0.8333331944444675,0.16666663888889352,0.9999998333333611,0.0,12.7
1,1,2,9773,1,1,116.0,1,19,19,4,7,110.1,1,0,0,1,0,0,18,0,0,6,0,0,6,0,11.1,0.6,2.02,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,12.666666666666668
1,2,1,9853,1,1,120.0,1,19,38,9,9,122.5,0,0,0,0,0,0,28,0,11,11,0,8,8,0,15.5,2.8,-4.06,Dropout,0,0.9999999090909174,0.0,0.9999998750000157,0.0,11.863636363636363
1,17,1,9254,1,1,158.0,1,37,37,5,9,138.1,1,0,0,1,0,0,19,0,0,8,0,0,11,0,7.6,2.6,0.32,Dropout,0,0.6666665555555741,0.33333327777778704,0.16666663888889352,0.8333331944444675,13.25
1,43,1,171,1,1,116.0,1,3,1,2,3,117.3,1,0,1,1,0,0,20,0,0,0,0,0,0,0,13.9,-0.3,0.79,Dropout,0,0.0,0.0,0.0,0.0,0.0
1,1,2,9500,1,1,112.0,1,1,37,4,9,106.8,1,0,0,1,0,1,19,0,0,8,0,0,9,0,12.4,0.5,1.79,Graduate,1,0.857142734693895,0.1428571224489825,0.8749998906250137,0.12499998437500197,13.573809523809523
1,1,1,9070,1,1,126.0,1,1,19,4,0,120.1,0,1,0,1,0,1,20,0,0,6,0,0,6,0,11.1,0.6,2.02,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,12.916666666666666
1,1,2,9254,1,1,120.0,1,19,19,9,9,116.5,1,0,0,1,0,1,19,0,0,9,0,0,8,0,12.4,0.5,1.79,Graduate,1,0.8333331944444675,0.16666663888889352,0.8333331944444675,0.16666663888889352,12.1
1,1,1,9853,1,1,153.0,1,1,19,9,4,139.7,1,0,0,1,0,1,19,0,0,7,0,0,7,0,11.1,0.6,2.02,Graduate,1,0.9999998571428775,0.0,0.9999998571428775,0.0,14.142857142857142
1,1,2,9070,1,1,124.0,1,19,1,9,3,123.7,1,0,0,1,0,1,18,0,1,8,1,0,8,0,13.9,-0.3,0.79,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,12.669642857142858
1,17,2,9130,1,1,127.0,1,3,1,2,1,116.5,0,0,0,1,0,0,19,0,0,0,0,0,0,0,15.5,2.8,-4.06,Dropout,0,0.0,0.9999998333333611,0.0,0.9999998333333611,0.0
1,17,1,9670,1,1,126.0,1,12,38,9,5,122.2,0,0,0,1,0,1,19,0,0,6,0,0,9,0,8.9,1.4,3.51,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,13.666666666666666
1,1,1,9773,1,1,133.1,1,38,19,132,103,146.0,0,0,1,1,0,0,20,0,0,6,0,0,6,0,16.2,0.3,-0.92,Graduate,1,0.8333331944444675,0.16666663888889352,0.9999998333333611,0.0,12.083333333333332
1,17,1,9130,1,1,130.0,1,1,1,4,5,123.8,0,0,0,1,0,0,18,0,0,7,0,0,6,0,7.6,2.6,0.32,Graduate,1,0.799999840000032,0.199999960000008,0.99999980000004,0.0,12.0
1,17,3,9773,1,1,127.0,1,19,19,5,8,120.0,0,0,0,1,0,0,18,0,0,6,0,0,0,0,8.9,1.4,3.51,Dropout,0,0.0,0.9999998333333611,0.0,0.9999998333333611,0.0
1,17,3,9238,1,1,143.0,1,37,38,0,7,126.9,1,0,0,1,0,0,18,0,0,14,0,0,6,0,7.6,2.6,0.32,Graduate,1,0.8333331944444675,0.16666663888889352,0.9999998333333611,0.0,11.333333333333332
1,18,4,9773,1,1,130.0,1,19,19,4,4,121.3,1,0,0,1,0,0,20,0,0,12,0,0,8,0,15.5,2.8,-4.06,Dropout,0,0.8333331944444675,0.16666663888889352,0.9999998333333611,0.0,11.785714285714285
1,17,3,9500,1,1,136.0,1,19,1,9,9,129.0,1,0,0,1,0,1,19,0,0,7,0,0,10,0,12.4,0.5,1.79,Graduate,1,0.9999998571428775,0.0,0.9999998750000157,0.0,12.929285714285715
1,1,1,9853,1,1,125.0,1,37,37,9,9,114.9,1,0,1,0,0,0,21,0,0,8,0,0,7,0,15.5,2.8,-4.06,Dropout,0,0.49999991666668053,0.49999991666668053,0.49999991666668053,0.49999991666668053,12.166666666666666
1,17,1,9670,1,3,110.0,1,12,3,5,8,106.5,1,0,1,0,0,0,20,0,0,6,0,0,9,0,10.8,1.4,1.74,Dropout,0,0.0,0.9999998333333611,0.0,0.9999998333333611,0.0
1,1,1,9254,1,1,130.0,1,37,38,9,9,133.9,1,0,0,1,0,0,18,0,0,10,0,0,8,0,9.4,-0.8,-3.12,Graduate,1,0.8333331944444675,0.16666663888889352,0.6666665555555741,0.33333327777778704,11.725
1,1,1,9773,1,1,135.0,1,1,4,5,3,124.9,0,0,0,1,0,1,20,0,0,7,0,0,6,0,10.8,1.4,1.74,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,12.75
1,1,2,9500,1,1,133.0,1,19,37,1,9,128.5,1,0,0,1,0,1,19,0,0,8,0,0,8,0,9.4,-0.8,-3.12,Graduate,1,0.9999998750000157,0.0,0.9999998750000157,0.0,14.07125
1,1,1,9085,1,6,122.0,1,19,19,9,9,126.2,1,0,0,1,0,0,22,0,0,14,3,0,9,4,9.4,-0.8,-3.12,Dropout,0,0.799999840000032,0.199999960000008,0.99999980000004,0.0,13.725
1,17,1,9130,1,1,122.0,1,19,19,9,9,121.7,1,0,0,0,0,0,22,0,0,0,0,0,2,2,9.4,-0.8,-3.12,Dropout,0,0.0,0.9999998333333611,0.0,0.99999950000025,0.0
1,1,1,9238,1,1,128.0,1,19,19,0,5,120.3,1,0,0,1,0,0,19,0,0,12,0,0,8,0,7.6,2.6,0.32,Graduate,1,0.33333327777778704,0.6666665555555741,0.8333331944444675,0.16666663888889352,12.3
1,1,4,171,1,1,139.0,1,37,38,9,9,127.8,1,0,0,1,0,0,19,0,0,0,0,0,0,0,10.8,1.4,1.74,Dropout,0,0.0,0.0,0.0,0.0,0.0
1,1,2,9500,1,1,124.0,1,34,34,0,0,123.3,1,0,0,1,0,1,20,0,0,8,1,0,8,1,9.4,-0.8,-3.12,Dropout,0,0.8749998906250137,0.12499998437500197,0.8749998906250137,0.12499998437500197,14.901428571428571
1,1,3,9500,1,1,135.0,1,38,19,8,8,126.3,1,0,1,1,0,1,18,0,0,8,0,0,9,0,15.5,2.8,-4.06,Graduate,1,0.9999998571428775,0.0,0.9999998750000157,0.0,12.547777777777778
1,51,1,9991,0,42,110.0,1,19,37,5,9,128.2,0,0,0,0,0,0,22,0,7,12,0,5,5,0,8.9,1.4,3.51,Dropout,0,0.5833332847222263,0.41666663194444736,0.99999980000004,0.0,10.8
1,17,4,9085,1,1,138.0,1,19,36,90,7,134.9,1,0,0,1,0,0,20,0,0,7,0,0,9,0,7.6,2.6,0.32,Graduate,1,0.799999840000032,0.199999960000008,0.99999980000004,0.0,12.533333333333333
1,44,1,9003,1,39,140.0,1,38,38,6,6,140.0,0,0,0,1,0,0,19,0,0,7,0,0,7,0,12.4,0.5,1.79,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,12.333333333333332
1,1,5,9500,1,1,126.0,1,1,19,6,7,115.5,1,0,0,1,0,1,19,0,0,8,0,0,10,0,12.4,0.5,1.79,Graduate,1,0.9999998571428775,0.0,0.8749998906250137,0.12499998437500197,12.732142857142858
1,1,1,9500,1,1,145.0,1,19,19,9,7,136.6,0,0,0,1,0,1,19,0,0,12,0,0,10,0,15.5,2.8,-4.06,Graduate,1,0.857142734693895,0.1428571224489825,0.8749998906250137,0.12499998437500197,13.90904761904762
1,18,1,9500,1,1,124.0,1,38,37,9,7,119.3,1,0,0,1,0,0,19,0,0,8,0,0,8,0,9.4,-0.8,-3.12,Graduate,1,0.9999998750000157,0.0,0.9999998750000157,0.0,13.11625
1,1,1,9070,1,1,160.0,1,3,38,1,9,152.0,1,0,0,0,0,0,19,0,0,5,0,0,0,0,10.8,1.4,1.74,Dropout,0,0.0,0.99999980000004,0.0,0.9999998333333611,0.0
1,1,1,9500,1,1,138.0,1,38,19,9,5,144.3,0,0,0,1,0,0,20,0,0,9,0,0,8,0,13.9,-0.3,0.79,Graduate,1,0.857142734693895,0.1428571224489825,0.8749998906250137,0.12499998437500197,13.135714285714286
1,17,1,9500,1,1,127.0,1,19,38,5,9,129.5,1,0,0,1,0,1,20,0,0,7,0,0,7,0,7.6,2.6,0.32,Graduate,1,0.857142734693895,0.1428571224489825,0.857142734693895,0.1428571224489825,12.333333333333334
1,1,3,9670,1,1,111.0,1,1,1,5,5,105.4,0,0,0,1,0,0,20,0,0,6,0,0,6,0,7.6,2.6,0.32,Graduate,1,0.99999980000004,0.0,0.99999980000004,0.0,13.266666666666666
1,42,1,9500,1,1,100.0,1,1,19,4,8,136.0,1,0,0,1,0,0,21,0,4,9,0,5,8,0,15.5,2.8,-4.06,Graduate,1,0.9999998571428775,0.0,0.9999998750000157,0.0,13.924652777777776
1,44,1,9003,1,39,160.0,1,37,38,9,9,160.0,0,0,1,1,0,1,19,0,0,8,0,0,11,0,15.5,2.8,-4.06,Graduate,1,0.9999998333333611,0.0,0.8333331944444675,0.16666663888889352,13.0
1,1,1,9773,1,1,152.0,1,38,37,9,9,139.1,0,0,0,1,0,1,19,0,0,6,0,0,6,0,16.2,0.3,-0.92,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,13.166666666666668
1,1,2,9670,1,1,144.0,1,37,38,9,9,126.9,0,0,0,1,0,1,21,0,0,5,0,0,5,0,9.4,-0.8,-3.12,Graduate,1,0.99999980000004,0.0,0.799999840000032,0.199999960000008,13.1
1,39,1,9500,1,3,133.8,1,3,37,2,10,184.0,0,0,0,1,0,0,28,0,0,9,0,1,9,0,15.5,2.8,-4.06,Graduate,1,0.9999998571428775,0.0,0.9999998750000157,0.0,16.79388888888889
1,1,1,9238,1,1,125.0,1,37,38,9,9,125.0,1,0,1,0,0,1,19,0,0,8,0,0,8,0,10.8,1.4,1.74,Graduate,1,0.8333331944444675,0.16666663888889352,0.8333331944444675,0.16666663888889352,10.8
1,1,1,9147,1,1,150.0,1,37,37,9,6,138.5,0,0,0,1,0,1,18,0,0,5,0,0,6,0,12.4,0.5,1.79,Graduate,1,0.99999980000004,0.0,0.99999980000004,0.0,13.8
5,17,5,9500,1,1,143.0,1,37,38,5,8,133.5,1,0,0,1,0,1,18,0,0,8,0,0,8,0,12.7,3.7,-1.7,Graduate,1,0.8749998906250137,0.12499998437500197,0.8749998906250137,0.12499998437500197,12.114285714285714
1,1,3,9500,1,1,145.0,1,19,37,7,7,141.5,1,0,0,1,0,1,18,0,0,8,0,0,8,0,9.4,-0.8,-3.12,Graduate,1,0.9999998750000157,0.0,0.9999998750000157,0.0,13.05875
1,42,1,9500,1,1,120.0,1,1,2,9,3,130.0,1,0,0,1,0,0,22,0,4,8,0,4,8,0,12.7,3.7,-1.7,Graduate,1,0.8749998906250137,0.12499998437500197,0.8749998906250137,0.12499998437500197,13.285714285714286
1,1,1,9500,1,1,145.0,1,19,1,9,5,145.0,0,0,0,1,0,1,18,0,0,7,0,0,8,0,13.9,-0.3,0.79,Graduate,1,0.9999998571428775,0.0,0.9999998750000157,0.0,14.616964285714285
1,17,1,9254,1,1,122.0,1,37,37,5,6,114.3,0,0,0,0,0,0,20,0,0,0,0,0,0,0,15.5,2.8,-4.06,Dropout,0,0.0,0.9999998333333611,0.0,0.9999998333333611,0.0
1,44,1,171,1,39,110.0,1,37,37,5,6,108.3,0,0,0,0,0,0,26,0,4,9,0,3,12,0,12.4,0.5,1.79,Dropout,0,0.44444439506173394,0.5555554938271674,0.299999970000003,0.699999930000007,11.125
1,1,3,9070,1,1,136.0,1,37,38,9,9,125.2,1,0,0,1,0,1,18,0,0,6,0,0,8,0,10.8,1.4,1.74,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,13.8125
1,1,1,9254,1,1,145.0,1,1,38,4,9,131.7,1,0,0,1,0,1,21,0,0,8,0,0,11,0,10.8,1.4,1.74,Dropout,0,0.9999998333333611,0.0,0.49999991666668053,0.49999991666668053,11.916666666666666
